01/01/2017,-0.05
02/01/2017,-0.04
03/01/2017,-0.04
04/01/2017,-0.04
05/01/2017,-0.04
06/01/2017,-0.05
07/01/2017,-0.04
08/01/2017,-0.03
09/01/2017,-0.03
10/01/2017,-0.03
11/01/2017,-0.03
12/01/2017,-0.03
13/01/2017,-0.02
14/01/2017,-0.02
15/01/2017,-0.01
16/01/2017,0.00
17/01/2017,0.00
18/01/2017,-0.01
19/01/2017,-0.01
20/01/2017,-0.01
21/01/2017,-0.02
22/01/2017,-0.03
23/01/2017,-0.03
24/01/2017,-0.03
25/01/2017,-0.03
26/01/2017,-0.03
27/01/2017,-0.04
28/01/2017,-0.02
29/01/2017,-0.02
30/01/2017,-0.01
31/01/2017,-0.01
01/02/2017,0.01
02/02/2017,0.01
03/02/2017,0.01
04/02/2017,0.01
05/02/2017,0.01
06/02/2017,0.01
07/02/2017,0.02
08/02/2017,0.02
09/02/2017,0.02
10/02/2017,0.02
11/02/2017,0.02
12/02/2017,0.02
13/02/2017,0.02
14/02/2017,0.02
15/02/2017,0.02
16/02/2017,0.02
17/02/2017,0.02
18/02/2017,0.02
19/02/2017,0.02
20/02/2017,0.02
21/02/2017,0.02
22/02/2017,0.02
23/02/2017,0.02
24/02/2017,0.02
25/02/2017,0.02
26/02/2017,0.02
27/02/2017,0.02
28/02/2017,0.02
01/03/2017,0.02
02/03/2017,0.02
03/03/2017,0.02
04/03/2017,0.03
05/03/2017,0.03
06/03/2017,0.03
07/03/2017,0.03
08/03/2017,0.03
09/03/2017,0.03
10/03/2017,0.03
11/03/2017,0.03
12/03/2017,0.03
13/03/2017,0.02
14/03/2017,0.02
15/03/2017,0.02
16/03/2017,0.02
17/03/2017,0.02
18/03/2017,0.02
19/03/2017,0.01
20/03/2017,0.01
21/03/2017,0.02
22/03/2017,0.02
23/03/2017,0.03
24/03/2017,0.03
25/03/2017,0.03
26/03/2017,0.02
27/03/2017,0.02
28/03/2017,0.02
29/03/2017,0.02
30/03/2017,0.02
31/03/2017,0.01
01/04/2017,0.01
02/04/2017,0.01
03/04/2017,0.01
04/04/2017,0.01
05/04/2017,0.00
06/04/2017,0.00
07/04/2017,0.00
08/04/2017,-0.01
09/04/2017,-0.01
10/04/2017,-0.02
11/04/2017,-0.02
12/04/2017,-0.02
13/04/2017,-0.03
14/04/2017,-0.03
15/04/2017,-0.04
16/04/2017,-0.04
17/04/2017,-0.04
18/04/2017,-0.05
19/04/2017,-0.06
20/04/2017,-0.07
21/04/2017,-0.08
22/04/2017,-0.09
23/04/2017,-0.10
24/04/2017,-0.10
25/04/2017,-0.11
26/04/2017,-0.11
27/04/2017,-0.10
28/04/2017,-0.09
29/04/2017,-0.11
30/04/2017,-0.13
01/05/2017,-0.11
02/05/2017,-0.13
03/05/2017,-0.14
04/05/2017,-0.14
05/05/2017,-0.16
06/05/2017,-0.17
07/05/2017,-0.18
08/05/2017,-0.18
09/05/2017,-0.19
10/05/2017,-0.20
11/05/2017,-0.21
12/05/2017,-0.20
13/05/2017,-0.21
14/05/2017,-0.22
15/05/2017,-0.23
16/05/2017,-0.23
17/05/2017,-0.08
18/05/2017,-0.02
19/05/2017,0.00
20/05/2017,0.00
21/05/2017,0.00
22/05/2017,0.00
23/05/2017,-0.01
24/05/2017,-0.01
25/05/2017,-0.02
26/05/2017,-0.03
27/05/2017,-0.05
28/05/2017,-0.08
29/05/2017,-0.05
30/05/2017,-0.06
31/05/2017,-0.09
01/06/2017,-0.12
02/06/2017,-0.12
03/06/2017,-0.12
04/06/2017,-0.17
05/06/2017,-0.18
06/06/2017,-0.10
07/06/2017,-0.05
08/06/2017,-0.06
09/06/2017,-0.08
10/06/2017,-0.12
11/06/2017,-0.17
12/06/2017,-0.21
13/06/2017,-0.23
14/06/2017,-0.26
15/06/2017,-0.30
16/06/2017,-0.32
17/06/2017,-0.35
18/06/2017,-0.37
19/06/2017,-0.40
20/06/2017,-0.43
21/06/2017,-0.46
22/06/2017,-0.47
23/06/2017,-0.49
24/06/2017,-0.51
25/06/2017,-0.53
26/06/2017,-0.55
27/06/2017,-0.41
28/06/2017,-0.07
29/06/2017,-0.06
30/06/2017,-0.07
01/07/2017,-0.09
02/07/2017,-0.13
03/07/2017,-0.17
04/07/2017,-0.20
05/07/2017,-0.24
06/07/2017,-0.18
07/07/2017,-0.16
08/07/2017,-0.20
09/07/2017,-0.24
10/07/2017,-0.27
11/07/2017,-0.23
12/07/2017,-0.12
13/07/2017,-0.17
14/07/2017,-0.21
15/07/2017,-0.23
16/07/2017,-0.25
17/07/2017,-0.28
18/07/2017,-0.31
19/07/2017,-0.27
20/07/2017,-0.25
21/07/2017,-0.30
22/07/2017,-0.24
23/07/2017,-0.21
24/07/2017,-0.17
25/07/2017,-0.18
26/07/2017,-0.21
27/07/2017,-0.25
28/07/2017,-0.28
29/07/2017,-0.28
30/07/2017,-0.13
31/07/2017,-0.17
01/08/2017,-0.21
02/08/2017,-0.22
03/08/2017,-0.23
04/08/2017,-0.28
05/08/2017,-0.30
06/08/2017,-0.32
07/08/2017,-0.33
08/08/2017,-0.26
09/08/2017,-0.11
10/08/2017,-0.03
11/08/2017,-0.05
12/08/2017,-0.07
13/08/2017,-0.10
14/08/2017,-0.14
15/08/2017,-0.16
16/08/2017,-0.20
17/08/2017,-0.14
18/08/2017,-0.15
19/08/2017,-0.09
20/08/2017,-0.12
21/08/2017,-0.13
22/08/2017,-0.15
23/08/2017,-0.16
24/08/2017,-0.19
25/08/2017,-0.21
26/08/2017,-0.24
27/08/2017,-0.26
28/08/2017,-0.28
29/08/2017,-0.31
30/08/2017,-0.27
31/08/2017,-0.22
01/09/2017,-0.21
02/09/2017,-0.23
03/09/2017,-0.25
